prog_id,session_id,NavigationEvent,ActivityEvent,CompletionEvent,FindEvent,DocumentEvent,SystemEvent,SolutionEvent,BuildEvent,IDEStateEvent,WindowEvent,TestRunEvent,CommandEvent,VersionControlEvent,EditEvent,DebuggerEvent
0,86acce83-7bec-4f5b-b98b-2b40e9b0a5d1,5,21,0,0,6,0,138,0,2,22,0,1529,1,1,0
0,a12b7757-6cfd-45dd-9a15-b579faed49d3,0,8,0,0,2,0,2,1,2,17,0,309,0,95,2
0,fb24bef7-e52a-43b6-9fe8-fcffaa527b95,0,5,0,0,0,0,0,0,2,8,0,14,0,0,0
0,7d3d3b5d-a5e5-4fbf-bd88-ac6d9aad4a26,0,2,0,0,0,0,0,0,2,8,0,7,0,0,0
0,8e5d4623-0302-4515-91fa-828e13fc4f57,0,46,0,0,29,0,8,0,2,95,0,194,0,1,0
0,0e914c68-e1fb-4dc5-a234-be68791c41f3,0,27,0,0,0,4,275,0,1,11,0,2724,3,6,0
0,8ef8df90-9a65-4f5a-9727-ae34467db4fa,1,21,0,0,2,4,20,1,2,26,0,284,1,9,0
0,a356315d-b7ed-4fa1-bc15-5f02ae20985a,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
0,f05dbe66-8faa-4dc1-8635-55cb1010dd52,6,245,0,0,66,4,275,8,2,473,5,4178,11,132,0
0,2ee4f668-d538-44f7-8f38-6294108be93c,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0
0,a9fb9a60-beea-45c8-ab3e-2165eb8950fb,0,52,0,0,2,0,0,0,2,40,0,96,0,0,0
0,cf20b71e-d8b8-46c7-af24-cc8f94d44d03,1,6,0,0,10,4,90,0,1,25,0,2862,0,1,0
0,9dcff8fc-0d94-4b1b-b5c2-b8e69b9f68f6,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0
0,a791402b-0d9b-4b82-ad16-d658220c7719,0,2,0,0,0,0,0,0,2,1,0,10,0,0,0
0,19fe5661-9ecc-48e2-aede-2492f85154bc,0,39,0,0,69,0,3,0,2,187,0,306,0,1,0
0,ce971ab2-839d-4d4f-8592-80da12e2cbb1,0,52,0,0,10,0,6,0,2,38,0,198,0,0,0
0,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,164,180,329,0,32,4,27,12,2,276,0,5065,0,333,124
0,c33463ea-8592-45d3-a821-8e194f15bfd1,3,24,0,0,12,2,274,0,1,47,0,2538,2,6,0
0,0fce74e5-c5f6-421b-aa1d-536b15e30953,0,11,0,0,0,0,0,0,1,8,0,44,0,0,0
0,a862de98-ccad-4b2d-860d-11a377563281,0,11,0,0,2,0,2,2,2,16,0,280,0,68,0
0,81b4faf1-dd00-4cc3-8b52-3ced2fa77444,0,9,0,0,0,0,0,0,2,21,0,16,0,0,0
0,1fc7f22b-4efd-4595-8a81-3809d601a37a,0,28,0,0,0,0,0,0,2,11,0,18,0,1,0
0,f2d01c7c-5ef3-471f-8344-a136c22a1932,2,113,0,0,52,4,142,0,1,115,0,4263,1,157,0
0,3c346752-38b4-4c86-aa6d-922f81bb8f0b,15,76,0,2,28,8,91,1,2,155,1,2057,0,17,0
0,70b3858d-9902-429f-bf9a-be9c1c807b96,0,3,0,0,0,0,1,2,2,9,0,22,0,4,0
0,78bf682b-c7d7-45be-b4e5-fdeb9f5937e2,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0
0,a97436aa-944d-40e3-ba65-faa736afd0d2,2,28,0,0,10,0,90,0,2,28,0,929,0,1,0
0,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0,17,0,0,4,0,1,3,2,34,0,190,1,35,4
0,6d171b9f-9fa8-4cf3-a94b-def213d64af9,0,25,0,0,0,0,4,3,2,7,0,319,0,10,0
0,b4ce04a9-4a0d-4678-866b-0191aea46ce3,0,34,0,0,52,12,5,0,2,155,0,3297,0,2,0
0,619016f5-d429-4190-9837-c90772e5224c,15,128,0,4,67,6,272,1,2,206,1,2159,3,25,0
0,f059e21a-f5b9-410d-9eab-15cfe29141ab,0,7,0,0,0,0,100,0,2,3,0,83,0,3,0
0,63138f70-25dd-4d75-9d35-7dff6b8f2212,0,29,0,0,2,0,136,0,2,16,0,1914,1,2,0
0,8a58b62b-e259-4218-a70e-17285d49cfc6,26,62,0,0,8,4,276,0,2,62,0,2806,3,4,0
0,d3b76aa2-57ba-48b6-ae9a-2bdb8385ee1d,2,20,0,0,6,0,142,1,2,23,0,1338,1,18,0
1,27111dc1-eccd-45c0-9b3a-1ada7a971cbb,0,1,0,0,0,1,0,0,2,6,0,2,0,0,0
1,e57d365c-6a98-42cb-a58f-d5be7a5ce79b,777,568,532,0,401,0,16,0,2,741,79,5103,4,979,147
1,da466e42-0d3f-4450-a21b-584e4630e803,0,4,0,0,0,0,0,0,2,9,0,4,0,0,0
1,0845e9cd-9918-4245-a831-778583c75a33,10,26,0,0,19,2,1,0,1,90,0,55,2,8,4
1,4fe89516-784a-4ec4-a818-b5f624dffd2b,0,3,0,0,5,0,2,0,2,13,0,2,1,1,0
1,32fffad0-56e8-4f42-b338-52fa705eb6f8,1,7,0,0,25,2,14,0,2,33,0,12,1,1,0
1,7b01b2fb-4073-4f71-bb4b-563ca2e5f49d,741,643,417,0,372,20,7,1,1,875,7,5041,10,959,51
1,8ed1932b-0599-4aff-8139-3da19197f106,658,407,341,6,528,4,16,0,2,899,0,2886,3,486,0
1,5e0b6835-69ee-4145-ada9-1180229a588d,0,6,0,0,0,0,0,0,2,1,0,8,0,0,0
1,5a4bf66f-46da-4d8d-be83-3e4c01d44e54,1382,834,832,0,835,2,1,0,1,1507,52,10857,8,1656,14
1,946d967e-da5f-43e8-afae-a1bb0bcacf8e,687,797,437,0,392,4,5,0,2,1273,43,5536,7,2770,563
1,933b181a-73aa-46e6-afc2-d777745b5945,0,6,0,0,22,0,2,0,2,30,1,12,1,0,0
1,883a3cbb-8bae-40a1-ace8-11c4135611c1,0,8,0,0,0,4,0,0,2,15,0,9,0,0,0
1,4105aeae-bea6-4dff-a739-bbc638375ab4,39,165,16,0,180,0,10,0,2,605,7,680,8,62,2
1,3fdb64d9-5b00-4e75-9a03-f427f1137aaa,92,211,33,0,137,6,16,3,2,441,4,1232,7,91,24
1,d14cc78b-2984-42be-a884-1a6c9bf931bf,1353,695,536,1,640,0,4,0,2,1034,52,6615,12,941,62
1,5447d9d8-596b-46a5-bd5d-fa1913821620,405,299,282,0,169,1,3,0,1,339,20,2365,3,325,65
1,a50396b7-4311-4252-a025-3740ca1d2ce0,247,332,191,0,255,0,8,0,2,548,17,2661,6,353,195
1,e31e6ba2-a890-406d-9f5a-b967886e4052,0,2,0,0,0,0,0,0,2,4,0,4,0,0,0
1,4045230f-5c1f-467c-9ac6-979b8141725b,2,3,2,0,0,0,8,0,1,3,0,14,0,5,0
1,d63c0fdb-5116-4da5-a0f2-c9d4c4626563,512,404,206,0,538,6,10,0,1,862,19,2608,12,390,20
1,fefe5a30-428d-4d86-b5f0-2a319e96be34,3,4,3,0,1,0,14,0,1,6,0,39,1,7,0
1,d58cd3af-91ef-4878-850e-6549d80236ce,0,2,0,0,0,0,0,0,2,7,0,4,0,0,0
1,b10207d7-74f3-4c54-86ae-b21b7e3eb3e4,3,4,1,0,2,0,13,0,1,5,0,49,1,14,0
1,785a15e8-d6d3-442d-bfee-be030ab88515,113,80,95,0,65,0,16,0,2,140,4,563,3,76,0
1,1a4ab127-4c9c-4f68-8332-70a63c45ba35,241,163,186,0,169,0,12,0,2,289,8,1344,5,159,5
1,565dba72-d525-4864-9bf4-ac7b225de74a,83,81,56,0,35,2,5,0,2,95,6,419,0,68,0
1,0972e52b-51ab-4eef-86c3-3f1e4d0d31d4,111,94,42,0,66,0,2,0,2,193,11,409,3,59,3
1,4ef54ad1-3d29-4f25-a897-dd8e392c103c,179,97,84,0,68,4,24,0,1,158,3,513,3,89,0
1,d1728163-f1f7-4f86-8877-7e875a17f348,16,18,26,0,13,0,16,0,1,24,1,173,1,26,0
1,310487e3-c297-4409-bf10-0fb03f36015e,2526,1652,1466,0,1220,10,50,0,1,1955,85,12504,15,2060,42
1,a2d05320-fc17-4bbf-bda1-6a543dbe27e9,1,6,0,0,26,0,2,0,2,33,0,7,1,0,0
1,9bc45bc2-249e-499b-bb38-dae16babb486,4,6,4,0,4,0,15,0,1,9,0,58,1,11,0
1,20d14a0c-912b-4566-b07a-69940e673e91,1761,1180,1210,0,1038,8,20,0,2,2064,180,9331,12,1549,169
1,fa3306ea-a8d5-48d2-a521-8250afecbaeb,4,15,5,0,13,0,16,0,2,25,0,70,2,5,0
1,8ed6e4f0-387b-4568-bb63-ab2645f8b32d,646,602,88,0,940,4,19,0,2,2028,0,2449,4,341,0
1,95f04899-d86a-47ad-a1b3-3f5fd681f702,151,77,158,0,54,4,13,0,1,66,0,1037,1,181,0
1,55b151b7-57bc-47cf-8660-5182d751c9a1,2548,1648,1673,0,1172,6,2,0,2,1863,62,18496,14,2724,183
1,19df203f-9a0f-4a30-9861-df2d250110e8,9,32,3,0,5,0,13,0,1,101,0,52,1,8,3
1,2b22ffd8-80ea-4004-af77-40a4ce4741ff,1,6,0,0,18,0,2,0,2,25,0,7,1,0,0
1,233c4a96-6b25-4d0b-a479-eafc1f998b6b,36,13,22,0,39,0,13,0,1,67,0,112,1,14,0
1,3d750d67-6715-429f-be6f-c7dcee9044cb,19,7,13,0,5,1,0,0,0,24,4,84,0,9,0
1,f1494a09-8265-4fc4-9ad8-ff9fefb98aa0,3132,2010,1698,0,1571,2,3,0,1,2652,53,16003,11,2496,107
1,93f7b31a-d614-40d0-a9f4-16e7eada66b9,0,5,0,0,28,0,2,0,2,38,0,4,1,0,0
1,830507f3-f4f6-480d-aee3-efa809f47ee4,0,2,0,0,0,0,0,0,2,8,0,3,0,0,0
1,649c96ae-15e5-42d9-8c70-6a2fba263c45,1181,911,613,0,500,4,1,0,1,1313,90,6551,16,1058,131
1,aaa4a08e-432b-454f-a760-922ab22a29a4,1634,1192,824,4,1403,10,72,0,2,2104,0,8499,8,1326,0
1,b12e2f10-b60e-4a0e-bfab-35b34b25c8a7,1,8,0,0,5,0,2,0,2,25,1,12,0,0,0
1,6cf093d9-ca3a-4edd-a731-145cf135d19f,162,163,120,0,111,4,19,0,1,199,3,1188,11,149,33
1,6de5c7a8-9099-4c96-9719-880323e19fbe,0,0,0,0,0,4,0,0,2,1,0,2,0,0,0
1,771a127a-cd51-4bb2-8f1e-3e2296f7eef0,1749,1337,1026,1,924,2,44,0,2,1793,84,9657,11,1903,603
1,b409d3ae-5821-4dc8-a54a-f4ad8e4ae16c,11,4,0,0,5,0,8,0,1,7,0,26,0,6,0
1,ffab9faf-a706-417a-8c18-57751e4a80a3,0,3,0,0,0,0,0,0,2,1,0,7,0,0,0
1,b6c02ae2-f5da-4dc6-aa49-934620d4d0dc,273,76,150,0,45,2,5,0,2,73,5,631,0,100,0
1,6d5aba29-7431-4c52-b9e2-b1b0a6034dce,0,3,0,0,0,0,0,0,2,0,0,4,0,0,0
1,7d16a706-4d73-4569-92d4-8d3508b07eda,3502,2119,2537,0,1441,14,7,0,1,2297,158,22904,20,3698,439
1,0fc9e475-bb14-49f2-9848-9eac7eb43df1,1508,942,692,0,700,4,4,2,2,1257,77,8406,7,1379,294
1,98bcb3af-285c-49fb-bd11-2e58b26e52d1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0
1,003c1fa1-c4e7-4280-a869-22296f89ea13,159,46,97,0,29,0,0,0,0,10,0,617,0,118,0
1,e98c03f5-e2c0-4ae6-bc35-2e28223f96b2,8,3,2,0,2,0,13,0,1,7,0,21,1,3,0
1,3696281d-3432-4a49-aee6-207ded3ad6a8,7873,3700,5185,0,2692,10,3,0,1,3217,334,39892,25,6424,310
1,6d62639c-b425-4b28-ae04-20ac58f9a2d2,170,342,42,0,364,14,55,0,2,793,3,1037,10,139,0
1,ad68aae8-20cb-4f52-8a81-48a46685194a,3,25,0,0,3,2,1,0,1,29,0,27,1,4,2
1,dc6be3f8-2e75-45fc-a284-fdae5521c08d,26,64,4,0,89,0,6,0,2,180,1,190,5,36,14
1,c3ff9302-55c1-46a6-b5f1-a2ffe94709f1,33,12,29,0,21,0,13,0,1,59,0,163,1,30,0
1,ecc92e53-8971-41e3-9718-80165c6abf26,5,24,0,0,42,2,28,0,2,57,0,42,2,3,0
1,3ade9119-9920-4436-859e-302a76aac193,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
1,1542567e-4654-4cb4-a87f-398645b112aa,2414,1019,1745,0,872,16,15,0,2,1227,73,10629,18,1687,78
1,4bcce982-1703-42de-8ac7-f250bb6c32cf,48,13,24,0,8,0,13,0,1,27,0,151,1,27,0
1,a1f00aea-46e7-4531-ba01-b3926a3a16fe,3489,2180,1710,0,1377,6,19,2,2,2317,180,17323,11,3033,413
1,88910c20-8caf-4f7f-a623-9bf677f9339c,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0
1,26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,3349,1408,2248,0,1325,6,4,2,1,2019,131,13919,6,2089,334
1,4e8396b7-1332-4d76-b313-2e560ead5bd9,1024,1275,597,0,834,4,18,0,2,1663,138,9167,10,1678,860
1,de255498-04a7-4871-af90-eab098454220,10,2,12,0,2,0,5,0,1,8,0,74,1,8,0
1,81b7875b-133b-48f1-800d-ce7f932245df,4,12,0,0,22,0,2,0,2,32,0,17,1,1,0
1,e306eb3c-e6a6-4e84-84ff-0465508c0f5c,3465,2310,2465,0,1719,2,32,0,2,2105,178,23116,19,3757,498
1,e480611c-5077-4ef2-87bb-49d16dd8c9f2,37,35,6,0,18,2,9,0,1,73,0,149,2,8,0
1,a29405e4-c15d-413c-a91d-d6a3d3d30fa0,641,537,207,0,222,4,2,0,2,444,11,2612,2,495,14
1,fbdcf14e-2d14-4fb1-95d2-1fa39cbf4c0a,22,19,60,0,24,0,2,0,2,27,0,356,1,38,0
1,5cdf7fbb-4457-4e1a-9308-0f5c6fdcc7eb,1114,562,460,0,645,4,15,0,1,950,0,4634,1,828,0
1,935095a0-e31d-4d99-a89a-1c918aa43169,156,106,81,0,137,10,4,0,2,262,14,633,8,107,6
1,3d4e2602-246e-4eee-8d16-1d8e78006440,14,26,19,0,31,0,2,0,2,56,1,133,1,22,0
1,a021ff7a-d51e-490b-aacf-e8c34f06c202,51,128,26,0,64,0,2,0,2,208,0,583,5,88,128
1,9a6859f7-abef-4089-bf5d-cee4a7e1b811,318,101,287,0,66,12,28,1,0,92,0,1357,2,179,0
2,fbcdffc5-b444-4262-bbb6-52c091caea79,10,38,1,0,45,0,7,5,2,110,1,259,0,69,0
2,96061f9f-f317-4858-8484-b94430bea067,53,67,20,0,54,24,1,5,1,215,0,164,1,57,14
2,39a9cc52-7199-4ea4-92d3-99d001a82deb,0,5,0,0,6,0,9,1,2,26,0,28,0,15,2
2,16c549f9-0449-4e9f-a9ab-9a4ec18d1ecd,2,25,0,0,29,0,11,1,2,130,1,77,1,17,2
2,0fe1352d-f111-47b4-a6f7-4ba6a0a316be,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0
2,1b8970b8-733d-4c84-97c2-0d6045b41d55,0,3,0,0,0,0,0,0,2,10,0,3,0,0,0
2,5c28d69a-965e-4bd2-aee2-b18e5948eb55,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,0286faf4-3f2a-4c46-ba60-93156fd0e0a1,0,8,0,0,20,0,14,2,2,49,0,26,3,5,0
2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,1027,139,933,0,239,34,3,7,2,435,0,2234,0,406,12
2,0141e743-f807-4991-b967-5f8e045cc8c5,27,41,46,0,33,0,10,5,2,129,0,974,0,77,12
2,1967906a-355c-438e-b2b1-021de00b31a0,0,2,0,0,8,0,1,0,2,12,0,1,0,0,0
2,21767836-fa6e-4ebf-92d1-20633acfed61,1025,667,925,0,638,96,10,18,2,1409,8,12969,0,1531,37
2,1ab1ea40-fe33-4475-8cf4-217290b77ac9,99,34,69,0,45,0,14,4,2,92,0,364,6,81,42
2,9ece42a9-8a7f-4e5b-9c88-422caaa863c0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
2,4b849449-cd47-4dee-a003-1f9ede617aae,0,3,0,0,5,0,14,1,2,9,0,4,1,7,0
2,32377c95-4629-4aa1-892c-1d3e65115919,16,18,6,0,18,2,14,0,2,34,0,61,1,6,0
2,10424d13-96c9-48f2-aa6b-33f062012e6f,520,328,521,0,359,16,8,28,2,429,0,5699,0,783,74
2,72456b6e-cf7c-4708-8be0-3a4409d1995f,1,2,0,0,13,0,14,1,2,21,0,4,1,5,0
2,92a1803f-851a-4aa6-90bc-aaf95a67730a,0,11,0,0,31,0,12,1,2,73,0,223,0,18,0
2,08c27fcf-2622-4de7-af7a-ecfcd5ccc1ae,11,44,0,0,5,0,3,1,2,32,0,6,1,26,2
2,7c5fa387-f209-4480-a342-0e6e6b0602c9,447,79,606,0,144,8,2,8,1,233,0,2701,0,408,28
2,77adea7c-cc67-454f-97d1-ecb64d5584b3,1,2,0,0,12,0,14,1,2,32,1,39,1,3,0
2,c7da33b6-b34a-431f-9d33-1c7542383d4e,9,64,4,0,55,0,5,1,2,216,0,582,0,81,2
2,6327dfb0-3fd9-4d93-bcff-b592638b2dc7,0,0,0,0,8,0,2,0,2,22,0,1,0,0,0
2,9e58ed29-0c7c-4c88-92af-bd59ee830ed1,0,0,0,0,1,0,5,0,1,9,0,0,0,0,0
2,9519078f-2fcb-4fe0-9f50-3e708b57fb03,0,5,0,0,32,4,20,0,2,64,0,7,10,0,0
2,e10bbd92-9dd0-41ae-b25e-85352466608d,0,2,0,0,21,0,14,1,2,25,0,4,1,2,0
2,44ffdae4-b0d8-41e6-a2f5-980c36ca6246,0,2,0,0,14,0,7,0,2,25,0,6,0,0,0
2,462d90df-7a87-437c-8daa-5aeb27839c7f,101,126,77,0,142,10,11,20,2,455,18,1381,6,136,95
2,c9a32ff6-b62d-4839-984c-c6cfc0da8abd,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0
2,ee712425-d0f5-43c0-b01c-5888ee29bd5a,7,17,0,0,22,0,15,0,2,57,0,1,1,0,0
2,cf95c2ce-1b02-4df2-bd07-3b5761581168,0,5,0,0,16,0,7,0,2,44,0,1,0,1,0
2,25aebe8b-e036-49e4-84af-3ccd28fcd2ca,3,1,0,0,10,0,2,0,2,18,0,1,0,1,0
2,324b9080-6f04-4ca2-9c87-8b9f1c47e751,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0,10,0,0,643,95,14,18,2,1464,0,1545,0,1539,37
2,89b6e8c8-1871-4262-b332-ddeb8821b421,70,27,112,0,17,0,7,7,1,75,0,439,0,86,52
2,c9728d77-549b-4ceb-8ed6-845519e9d727,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,e8632925-2cb6-451c-a319-23b61cf74a74,2,35,0,0,31,0,22,5,2,96,0,95,2,28,0
2,8b3a4dbd-c006-4150-bd2e-515373610433,237,89,296,0,99,0,2,20,2,244,16,1360,4,225,4
2,f4b3ecce-e062-4b9e-a3bf-c234ae860cd7,208,93,298,0,195,0,14,7,1,488,3,1738,5,214,0
2,52329cdf-983d-4f32-808f-a2def734b116,5,2,0,0,7,0,2,0,2,26,0,7,1,2,0
2,c7b7b0e2-ca62-4bc0-a483-7a099653b45c,11,21,0,0,3,0,2,0,2,25,0,4,0,4,0
2,72426883-0dc2-49d1-9a3a-aa46fddec8be,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0
2,865c04fb-082e-457e-9f69-2d7971d8d2ca,11,14,11,0,17,0,7,7,2,62,0,268,0,36,0
2,4024c037-77ef-4c56-b7b8-179dabf264f0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,40ee412e-f54c-4237-8b6a-3f4226a42103,4,7,0,0,3,1,2,2,1,32,0,23,0,13,6
2,1ad3e045-34cf-49f0-b5d4-4762e3430c97,41,48,2,0,31,0,18,7,2,118,0,90,6,32,18
2,06827a78-da4d-4f27-a1a0-1e0c42c47e08,663,175,858,0,281,10,6,13,1,499,0,4921,0,681,43
2,4dbbdc1a-4c28-4803-83ed-4639b6981156,13,7,68,0,8,0,14,0,1,31,0,259,1,31,0
2,8f82121c-570d-4d77-9207-1db96cd3194c,1,3,0,0,5,0,2,1,2,22,0,34,0,14,12
2,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,66,211,67,0,100,6,11,33,2,459,0,2415,0,393,113
2,8c81345e-8e8e-4986-84d4-856f7f85b3aa,2,2,0,0,4,0,2,0,2,9,0,1,0,1,0
2,a9f4006c-1f0e-463c-9766-b283d171104e,0,6,0,0,21,6,2,0,2,50,0,1,0,1,0
2,dc315461-eaa1-4952-a757-0fe3d2bf2fc2,704,377,1040,0,349,10,23,59,2,1103,0,7455,0,1044,157
2,d4c0724f-9122-4183-a8c3-e03398c14f84,67,43,43,2,52,0,18,6,2,109,0,1167,1,112,0
2,097b0c35-e33a-454a-9474-dbbefd632ac2,6,21,0,0,24,0,3,0,2,54,0,2,1,2,0
2,4feeda05-4147-4c8a-98b0-d6ca3b0bfdb1,0,3,0,0,8,0,1,0,2,16,0,3,0,0,0
2,370ebb24-a6ab-4f68-94a9-732983797729,25,18,16,0,43,0,7,0,2,48,0,131,0,21,0
2,d2f2d74f-22af-41dd-92c4-a52b34423685,384,151,477,0,205,26,7,14,2,356,0,2803,0,411,41
2,e9ae1cf3-a142-40c0-82d9-7229a449dc53,201,174,301,0,217,48,15,17,2,300,0,2978,0,544,30
2,bb36b70f-1dbc-44d6-9140-279e43a6d7e6,0,1,0,0,11,0,5,0,2,25,0,2,0,1,0
2,75c6cb90-7b15-4c22-958f-e12b311e8671,355,104,480,0,100,18,7,13,2,236,0,1632,0,264,16
2,0fad9961-bd98-4811-89bb-d809dc33df8c,0,1,0,0,5,0,14,0,2,9,0,1,1,0,0
2,0eb2e0e6-3990-4306-9694-c613db870188,0,3,0,0,14,0,7,0,2,23,0,1,0,1,0
2,26d13563-3bc6-42f3-972b-8d1f4ec835d4,14,21,0,0,25,0,6,0,2,113,0,39,1,4,0
2,2b345820-89bd-4aeb-aa79-5f161479f455,1,7,0,0,4,10,3,1,2,25,0,10,1,14,2
2,a34770a9-341f-4755-8d49-8c42a2059b08,0,15,0,0,15,0,10,3,2,56,0,19,0,6,0
2,43de61bd-1606-488a-9d7e-b994500a198c,212,41,269,0,73,0,7,9,2,88,0,966,0,160,9
2,c33f4ab3-3ba3-4bc3-846f-211851b18b06,16,25,0,0,26,11,2,0,2,114,0,1,0,1,0
3,c2b451b7-bb07-4878-8118-4b8e631c8af7,101,22,13,0,34,0,11,9,1,109,1,422,3,42,12
3,b4aae6f2-6cc0-457c-96c4-82a170951c69,460,117,268,0,168,0,40,42,2,426,11,3022,22,292,144
3,c4270a2c-7232-4a6a-925b-475dd34afd46,887,119,645,5,276,0,9,9,1,449,0,3962,2,411,0
3,172e4565-c5ce-4e04-82be-6bf3ec6b6a74,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
3,7da9bb3a-a829-41d4-8638-3070853a52e6,1,1,0,0,3,0,4,1,2,15,0,3,0,4,2
4,397d7692-70a4-4e6e-9e7f-9b68a5db3ebb,0,7,0,0,0,0,7,0,2,12,0,13,0,0,0
4,2186d4e4-1409-44a9-b7fe-7aead077156c,87,76,166,0,57,0,6,0,2,113,0,1237,0,185,0
4,cfbc739a-8f9f-4517-bc0b-ada43dd17ac4,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0
4,cc754306-9695-48d2-a609-f3d55e0dce08,685,395,236,0,313,0,6,0,2,521,0,4717,0,922,0
4,81d883e8-e72e-4e5d-80ba-f1fab31fd01a,3,24,7,0,15,0,108,0,2,48,0,37,1,18,0
4,b6694582-88e7-43f2-a44a-8754e409c8a7,1,2,0,0,3,0,7,0,2,6,0,24,0,2,0
