prog_id,session_id,NavigationEvent,ActivityEvent,CompletionEvent,FindEvent,DocumentEvent,SystemEvent,SolutionEvent,BuildEvent,IDEStateEvent,WindowEvent,TestRunEvent,CommandEvent,VersionControlEvent,EditEvent,DebuggerEvent
1,4ef54ad1-3d29-4f25-a897-dd8e392c103c,179,97,84,0,68,4,24,0,1,158,3,513,3,89,0
1,310487e3-c297-4409-bf10-0fb03f36015e,2526,1652,1466,0,1220,10,50,0,1,1955,85,12504,15,2060,42
1,20d14a0c-912b-4566-b07a-69940e673e91,1761,1180,1210,0,1038,8,20,0,2,2064,180,9331,12,1549,169
1,8ed6e4f0-387b-4568-bb63-ab2645f8b32d,646,602,88,0,940,4,19,0,2,2028,0,2449,4,341,0
1,95f04899-d86a-47ad-a1b3-3f5fd681f702,151,77,158,0,54,4,13,0,1,66,0,1037,1,181,0
1,55b151b7-57bc-47cf-8660-5182d751c9a1,2548,1648,1673,0,1172,6,2,0,2,1863,62,18496,14,2724,183
1,f1494a09-8265-4fc4-9ad8-ff9fefb98aa0,3132,2010,1698,0,1571,2,3,0,1,2652,53,16003,11,2496,107
1,649c96ae-15e5-42d9-8c70-6a2fba263c45,1181,911,613,0,500,4,1,0,1,1313,90,6551,16,1058,131
1,aaa4a08e-432b-454f-a760-922ab22a29a4,1634,1192,824,4,1403,10,72,0,2,2104,0,8499,8,1326,0
1,6cf093d9-ca3a-4edd-a731-145cf135d19f,162,163,120,0,111,4,19,0,1,199,3,1188,11,149,33
1,771a127a-cd51-4bb2-8f1e-3e2296f7eef0,1749,1337,1026,1,924,2,44,0,2,1793,84,9657,11,1903,603
1,b6c02ae2-f5da-4dc6-aa49-934620d4d0dc,273,76,150,0,45,2,5,0,2,73,5,631,0,100,0
1,7d16a706-4d73-4569-92d4-8d3508b07eda,3502,2119,2537,0,1441,14,7,0,1,2297,158,22904,20,3698,439
1,0fc9e475-bb14-49f2-9848-9eac7eb43df1,1508,942,692,0,700,4,4,2,2,1257,77,8406,7,1379,294
1,003c1fa1-c4e7-4280-a869-22296f89ea13,159,46,97,0,29,0,0,0,0,10,0,617,0,118,0
1,3696281d-3432-4a49-aee6-207ded3ad6a8,7873,3700,5185,0,2692,10,3,0,1,3217,334,39892,25,6424,310
1,6d62639c-b425-4b28-ae04-20ac58f9a2d2,170,342,42,0,364,14,55,0,2,793,3,1037,10,139,0
1,dc6be3f8-2e75-45fc-a284-fdae5521c08d,26,64,4,0,89,0,6,0,2,180,1,190,5,36,14
1,1542567e-4654-4cb4-a87f-398645b112aa,2414,1019,1745,0,872,16,15,0,2,1227,73,10629,18,1687,78
1,a1f00aea-46e7-4531-ba01-b3926a3a16fe,3489,2180,1710,0,1377,6,19,2,2,2317,180,17323,11,3033,413
1,26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,3349,1408,2248,0,1325,6,4,2,1,2019,131,13919,6,2089,334
1,4e8396b7-1332-4d76-b313-2e560ead5bd9,1024,1275,597,0,834,4,18,0,2,1663,138,9167,10,1678,860
1,e306eb3c-e6a6-4e84-84ff-0465508c0f5c,3465,2310,2465,0,1719,2,32,0,2,2105,178,23116,19,3757,498
1,a29405e4-c15d-413c-a91d-d6a3d3d30fa0,641,537,207,0,222,4,2,0,2,444,11,2612,2,495,14
1,fbdcf14e-2d14-4fb1-95d2-1fa39cbf4c0a,22,19,60,0,24,0,2,0,2,27,0,356,1,38,0
1,5cdf7fbb-4457-4e1a-9308-0f5c6fdcc7eb,1114,562,460,0,645,4,15,0,1,950,0,4634,1,828,0
1,935095a0-e31d-4d99-a89a-1c918aa43169,156,106,81,0,137,10,4,0,2,262,14,633,8,107,6
1,a021ff7a-d51e-490b-aacf-e8c34f06c202,51,128,26,0,64,0,2,0,2,208,0,583,5,88,128
1,9a6859f7-abef-4089-bf5d-cee4a7e1b811,318,101,287,0,66,12,28,1,0,92,0,1357,2,179,0
2,fbcdffc5-b444-4262-bbb6-52c091caea79,10,38,1,0,45,0,7,5,2,110,1,259,0,69,0
2,96061f9f-f317-4858-8484-b94430bea067,53,67,20,0,54,24,1,5,1,215,0,164,1,57,14
2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,1027,139,933,0,239,34,3,7,2,435,0,2234,0,406,12
2,0141e743-f807-4991-b967-5f8e045cc8c5,27,41,46,0,33,0,10,5,2,129,0,974,0,77,12
2,21767836-fa6e-4ebf-92d1-20633acfed61,1025,667,925,0,638,96,10,18,2,1409,8,12969,0,1531,37
2,1ab1ea40-fe33-4475-8cf4-217290b77ac9,99,34,69,0,45,0,14,4,2,92,0,364,6,81,42
2,10424d13-96c9-48f2-aa6b-33f062012e6f,520,328,521,0,359,16,8,28,2,429,0,5699,0,783,74
2,7c5fa387-f209-4480-a342-0e6e6b0602c9,447,79,606,0,144,8,2,8,1,233,0,2701,0,408,28
2,c7da33b6-b34a-431f-9d33-1c7542383d4e,9,64,4,0,55,0,5,1,2,216,0,582,0,81,2
2,462d90df-7a87-437c-8daa-5aeb27839c7f,101,126,77,0,142,10,11,20,2,455,18,1381,6,136,95
2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0,10,0,0,643,95,14,18,2,1464,0,1545,0,1539,37
2,89b6e8c8-1871-4262-b332-ddeb8821b421,70,27,112,0,17,0,7,7,1,75,0,439,0,86,52
2,8b3a4dbd-c006-4150-bd2e-515373610433,237,89,296,0,99,0,2,20,2,244,16,1360,4,225,4
2,f4b3ecce-e062-4b9e-a3bf-c234ae860cd7,208,93,298,0,195,0,14,7,1,488,3,1738,5,214,0
2,06827a78-da4d-4f27-a1a0-1e0c42c47e08,663,175,858,0,281,10,6,13,1,499,0,4921,0,681,43
2,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,66,211,67,0,100,6,11,33,2,459,0,2415,0,393,113
2,dc315461-eaa1-4952-a757-0fe3d2bf2fc2,704,377,1040,0,349,10,23,59,2,1103,0,7455,0,1044,157
2,d4c0724f-9122-4183-a8c3-e03398c14f84,67,43,43,2,52,0,18,6,2,109,0,1167,1,112,0
2,d2f2d74f-22af-41dd-92c4-a52b34423685,384,151,477,0,205,26,7,14,2,356,0,2803,0,411,41
2,e9ae1cf3-a142-40c0-82d9-7229a449dc53,201,174,301,0,217,48,15,17,2,300,0,2978,0,544,30
2,75c6cb90-7b15-4c22-958f-e12b311e8671,355,104,480,0,100,18,7,13,2,236,0,1632,0,264,16
2,43de61bd-1606-488a-9d7e-b994500a198c,212,41,269,0,73,0,7,9,2,88,0,966,0,160,9
3,c2b451b7-bb07-4878-8118-4b8e631c8af7,101,22,13,0,34,0,11,9,1,109,1,422,3,42,12
3,b4aae6f2-6cc0-457c-96c4-82a170951c69,460,117,268,0,168,0,40,42,2,426,11,3022,22,292,144
3,c4270a2c-7232-4a6a-925b-475dd34afd46,887,119,645,5,276,0,9,9,1,449,0,3962,2,411,0
4,2186d4e4-1409-44a9-b7fe-7aead077156c,87,76,166,0,57,0,6,0,2,113,0,1237,0,185,0
4,cc754306-9695-48d2-a609-f3d55e0dce08,685,395,236,0,313,0,6,0,2,521,0,4717,0,922,0
4,51c621e8-3c7c-41ce-828d-f643c78eaab2,595,601,1401,0,422,0,11,0,2,733,0,9900,1,1326,0
4,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,407,82,142,0,139,0,7,0,1,260,0,1036,1,184,0
4,ef5e0693-4439-4dc2-b26a-3ba5736ab3bc,133,43,219,0,34,0,6,2,2,56,0,706,1,180,0
4,9efa27c9-fe04-49a5-bc70-76e9f35f79fb,1017,321,1106,0,330,0,6,0,1,537,0,6117,0,988,0
4,9d838cb3-8ba5-44b4-8c07-2c4daa4ab943,110,128,96,0,67,0,5,0,1,103,0,710,0,135,0
5,955cebe6-1e22-4c6c-a2d8-79837ebb3e25,317,110,177,2,137,2,30,24,2,430,13,2293,23,180,347
5,761758fe-23dd-4afe-a904-c110ff3a2ad8,99,25,106,0,72,0,7,4,2,63,0,528,0,56,0
5,cbb1837b-ab4f-46ee-bf9e-5a3eaace1490,242,99,170,0,124,1,4,17,1,147,0,972,0,108,0
5,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,473,252,357,3,299,6,43,81,1,1023,5,3979,21,452,621
5,14119a19-0b40-47c4-a8e5-55efa052f5b8,112,54,87,0,89,2,21,6,2,126,0,1020,0,95,0
5,20453713-ddea-4ae6-a2b3-c48346c77b5b,153,47,320,0,63,0,28,17,1,148,4,1436,12,188,39
5,d11b29f4-5e1d-4d69-9d30-28f724c96284,103,15,31,0,45,0,5,3,2,49,0,392,0,44,0
5,8419863a-ff2e-41ff-926f-fc54d463b9f5,110,82,154,1,56,0,4,15,2,308,0,1138,0,167,132
5,935802a5-3ce6-4bd5-8eb0-925e94f746cd,77,25,112,0,31,2,1,1,1,12,0,421,0,55,0
5,03c83bf2-8938-4a8f-9f58-d52bf3b2eccd,167,37,143,1,54,0,11,17,1,178,3,986,3,117,123
5,bba5464d-b145-412c-8730-0b46dbfd8c08,37,73,17,1,45,0,11,13,2,253,0,838,0,95,291
5,8be84fd2-a92a-4465-8847-35749a0756e2,194,30,113,4,78,0,10,4,2,166,0,1770,3,96,0
5,fade27f0-b912-49d5-a1be-8ad84985f98f,93,12,69,0,39,0,3,0,1,74,0,334,0,38,0
5,45725e1f-0e8b-4b7e-9d0f-ae4d0eb27d5d,50,23,36,0,53,0,27,12,1,148,6,353,17,64,12
5,0d868b35-78ad-46c2-bdfe-d1e26aad7d16,215,77,171,3,107,0,25,18,2,303,3,2070,10,195,108
5,72a24959-95ed-4e30-a70f-2f36fdeb5e7c,106,65,108,0,69,2,7,28,0,290,4,892,8,127,60
5,e3dca559-cc39-4c82-9595-6c3abe139e98,108,29,209,0,39,0,12,3,1,30,2,1024,5,126,2
6,334739fc-af20-43f1-bfb0-6c5784148655,90,13,76,0,31,0,16,0,1,91,0,237,2,30,2
6,1ecf65aa-0d43-4559-af81-4d628edd9dad,162,55,272,0,97,0,12,9,2,286,3,2335,4,177,60
6,fb8dac62-9c78-4f44-b53f-906002017d1a,12,27,19,0,21,0,9,0,1,91,0,601,2,20,0
6,99db6b60-c91e-4cc5-9a27-bb3582f43051,92,76,124,0,20,0,2,0,2,37,0,623,1,78,0
6,9cb506fd-73f5-4fc0-98a9-027f43af2feb,1,156,0,0,51,0,3,27,2,151,0,4466,0,245,2021
6,03dfcb68-b01c-4ded-9542-5ae3e952dc61,0,27,0,0,7,0,2,4,2,42,0,483,0,114,10
6,698bd644-79f7-471f-b9d9-187a3184719f,96,38,126,0,27,0,7,0,2,48,0,644,3,62,0
6,f3e3e1fe-6637-47fa-8765-cbe14e03977c,3,72,0,0,59,0,6,9,2,108,0,2850,0,274,127
6,abd1173d-4258-49c5-a1e3-1c2c2c1224e5,0,68,0,0,4,2,2,4,2,42,0,1153,0,51,307
6,62580599-2654-46ca-88a7-0f54686a7d5b,18,30,27,0,4,0,7,0,1,51,0,461,1,23,0
6,1dff492d-44bc-4707-936e-9e65aa82cd9e,245,27,182,0,41,0,4,0,1,67,0,562,1,81,0
6,b4e01e5a-596a-4cf6-803c-ab2566f0421f,143,52,148,0,41,0,9,0,2,190,0,1030,1,87,0
7,3cfdfc98-5cd6-4c44-aa82-cd5285efc48c,69,238,0,0,156,0,13,8,2,321,0,4237,0,385,2
7,ed3e42b1-1c37-4d62-a645-078029c31111,0,124,0,0,41,0,13,15,2,211,0,1206,0,213,0
7,dc392206-b13a-439d-bfa9-192242ea3bed,792,917,0,5,594,16,13,51,1,1350,0,16419,0,1578,245
7,a9d9fc0f-c1a1-47f7-8693-80a5a78b52ba,142,556,0,0,348,4,3,24,2,797,0,9920,0,785,173
7,02e0962d-f810-435e-af3d-b688b61847e9,671,139,0,0,127,1,2,10,1,250,0,3925,0,369,0
7,5833d7d7-b320-4fa9-994d-8444a1d05179,136,356,0,0,213,0,2,38,1,492,0,7082,0,716,78
7,8f57e0f0-418c-4d18-b347-349ce7971643,64,93,0,0,114,0,12,10,1,272,0,2138,0,168,62
7,9f1c459f-e469-4a97-a00c-8e985606b715,2,122,0,0,36,0,2,23,1,205,0,932,0,125,2
8,afd8a50e-c0b1-4bd3-9e6d-f45306d555e2,0,262,0,0,40,42,3,41,2,238,0,2029,0,431,68
8,91a9bd8b-6301-49f6-8be2-ef1bc248375b,0,61,0,0,13,17,4,7,2,112,0,874,0,71,127
8,c2bd27a3-5666-45b6-bf70-525be2df395d,0,90,0,0,12,7,0,12,1,50,0,1580,0,102,318
8,280247e3-73b3-436a-b61f-2e244bacfabf,0,162,0,0,27,60,5,16,2,210,0,1546,0,206,100
8,88fd3d5c-08c0-4cfd-8c48-49d7f1cb1ec8,0,628,0,0,68,34,5,58,2,530,0,6811,0,1312,751
8,084e8b4e-0128-4065-aaf0-0e4aedf0ceab,8,350,0,0,10,40,3,2,1,211,0,2486,1,408,0
8,d38b5e3f-012b-4d13-a35c-9e8f1179e295,0,141,0,0,38,0,1,24,2,275,0,2052,0,284,171
8,3eeb3d91-4a2e-44f6-b01e-9b7777fc6cb5,149,206,0,0,29,0,4,24,2,231,0,3071,2,270,638
8,086220ad-a88f-407d-9671-de9276e5ee6b,0,35,0,0,16,0,4,9,2,60,0,313,0,65,14
8,fef6f3d6-3a5f-4f7c-8ddf-b52346a831c5,0,100,0,0,20,10,2,14,1,170,0,817,0,153,9
8,af644bdf-b40e-4d4d-9387-a2ad3f8c7d41,0,520,0,0,62,38,3,39,2,480,0,4636,0,870,112
8,638c7a9c-de9c-42c5-ad9b-1e7663c63cf3,0,655,0,0,90,20,2,80,2,701,0,7193,0,1146,718
8,db896529-843f-47fa-8f43-a94f1d9c17bb,6,14,0,0,8,35,4,2,2,47,0,2853,2,375,4
8,14ee6327-276e-400b-ae95-3cad567c0702,75,352,0,0,137,13,8,89,1,855,0,7578,0,590,691
8,2cb58e4c-c5d6-405f-a7c8-18f2309dbfea,0,133,0,0,12,34,3,1,2,191,0,1132,1,175,0
8,a5597e80-6483-461a-aea6-c80989bc1391,0,40,0,0,16,0,3,8,2,116,0,581,0,75,85
8,a668a9cc-74fb-4fbb-815c-adc0c383a8d6,0,111,0,0,26,16,6,6,2,185,0,891,0,184,3
8,9bd4650a-8789-4cd7-98ee-ef1131195892,2,92,0,0,27,8,9,13,2,106,0,964,0,132,27
8,fcccb67c-a9df-4cde-80c2-d8a0709d6f68,0,227,0,0,44,22,5,35,2,173,0,4534,0,307,726
8,4744c361-4d4a-430c-b200-4e8a30de7389,0,234,0,0,79,4,10,52,2,741,0,4071,0,281,139
8,02133512-14a0-4d8d-87b1-53262f613321,53,859,0,0,75,40,3,60,2,710,0,12350,0,1929,407
8,cc45df11-72fd-42b9-9f8c-7f685beadee0,0,117,0,0,30,6,3,6,2,140,0,1088,0,277,94
9,e73ad546-d3b4-4b73-b3c1-236f780a6afd,50,90,51,0,48,0,1,35,1,171,0,1598,0,131,0
9,8b6a06b6-362f-436f-83f5-c45b5dde2400,61,57,28,0,10,0,2,4,2,27,0,1161,0,54,8
9,2fefe5bf-3c0a-4e11-b1c8-ca6e299ffab3,102,200,34,0,49,0,2,23,2,268,0,2861,0,150,89
9,4ac559f9-d01c-4f15-9325-ad6062ddb80b,27,49,19,0,13,0,2,7,2,43,0,1774,0,63,3
9,430d31bc-727e-4a97-8c78-9451d1fadb86,46,42,42,0,7,4,3,0,2,23,0,952,0,46,0
9,08983e27-958f-4887-80b7-76618d857493,331,500,160,1,207,8,2,28,1,417,0,11524,0,461,0
9,87a89df9-5974-473b-a03a-e99b5597c6cb,4,24,0,0,10,4,2,11,2,72,0,814,0,49,23
9,4cc2f676-994e-45f1-ba70-72a684e89668,8,19,0,0,52,0,3,6,2,126,0,324,0,21,0
9,c0510240-d87d-48fc-a47e-a8e2e6c4a0d4,179,324,124,3,163,0,5,17,2,377,0,7571,0,336,4
9,e996f766-84c2-4e9e-a688-8be0d29f67de,26,95,38,0,30,3,5,12,2,113,0,2144,0,104,32
9,38bf7d7a-d6d1-406f-9bb7-1acc33702244,119,125,79,2,92,0,1,4,1,224,0,4121,0,204,9
9,aadbc1bc-0725-4fd6-9b46-dc635b60caaf,65,107,31,0,14,0,1,5,1,61,0,2471,0,103,15
9,1a6d7b31-07ca-4bd8-bbc3-1d216d5fec2f,6,31,8,0,18,4,5,0,2,86,0,874,0,23,0
9,7531f6a4-f0a7-4914-91c7-36a23d55fe93,27,110,43,0,37,8,6,28,2,145,0,3033,0,148,21
9,e5327f94-5939-4847-9393-9c6e6fd6b146,23,55,29,0,13,7,3,6,2,76,0,783,0,49,5
9,20e87876-b27a-41dc-b774-ed61f046e4cb,4,35,0,0,109,12,2,0,2,175,0,1808,0,4,0
9,7a0abf30-18a0-4002-9a00-f12eaf3ba361,115,387,162,1,90,4,3,46,2,300,0,6274,0,402,108
10,a4ba7241-a217-4c2f-8f64-10c937f0cf4f,5,30,0,0,14,0,284,0,1,21,0,360,4,16,0
10,249f5a6e-2167-458e-8248-5fbf2980c613,428,294,0,0,110,0,600,3,2,225,0,4808,13,223,0
11,d109374d-ad76-497d-a740-32a98977910a,660,13,533,0,17,0,1,0,1,15,0,773,0,180,0
11,72887135-0333-4ceb-a2a4-703aca3c5674,436,13,267,0,13,0,2,0,1,12,0,503,1,130,0
11,2069d98a-7384-4a31-98df-47d3cd8ce530,432,41,521,0,56,0,3,0,2,73,0,857,1,241,0
11,20cc0805-51cc-46e0-9c94-df8ad5ac69ac,1092,50,1118,0,71,0,2,0,2,78,0,1993,1,486,0
12,c0a31572-86e6-4e7d-9ee3-0cf73eb27e1c,0,10,0,0,12,0,7,1,1,42,0,204,1,438,0
12,7845820c-a482-4c77-b537-3e434f95730d,14,137,9,1,25,0,5,0,2,425,0,1498,0,51,0
12,bf62599d-fb72-4183-a11c-bb7f19ce0bf1,8,34,0,0,26,0,18,0,2,130,0,35442,2,28,0
12,2f81b866-e9be-4b03-b7fa-bc3501b4973a,13,69,0,0,31,0,7,1,2,408,0,665,1,23,0
12,d3bcda02-286f-49cc-ab18-f24ad77ba2a9,0,16,0,0,0,0,1,1,1,12,0,1068,1,86,0
12,d97d5664-1b0f-4693-8d67-45c240d76aa5,4,30,0,0,21,0,14,0,2,83,0,356,2,11,0
12,23ea0f23-0a49-43ba-a909-7853036f2b06,1,53,0,0,14,0,11,0,2,64,0,325,0,103,0
12,ca1d3688-a009-4165-a011-4a03589e28a4,26,61,2,0,25,0,6,2,2,387,0,786,0,55,0
14,e392a799-a3cf-43f4-900a-ffe8b65201bb,11,91,0,0,31,4,3,2,2,83,0,121762,0,104,0
14,dcf24baf-117e-4967-8dde-c3a6d3d15598,13,42,0,0,26,3,5,7,1,97,0,77847,0,21,0
14,5de96857-fa9a-462d-a640-ef7664350d03,0,23,0,0,8,2,32,4,2,32,0,8643,0,20,0
15,1da882c9-95af-4d38-8631-c126d2a54338,0,45,0,0,43,0,3,3,2,42,0,1192,0,108,0
15,0c54f46c-ec1a-4faf-8719-a4aca6cf03de,228,99,59,0,69,0,10,9,1,179,0,742,0,157,0
15,45603999-7b24-4b50-b714-f4cd318fd032,53,72,85,0,12,0,2,3,1,23,0,1186,0,128,38
15,35721107-c57b-4167-96bb-7762226564d9,0,160,0,0,83,0,3,34,2,152,0,1417,0,239,108
15,c5c89cbe-7fa9-4f7c-8607-0e6cd22da6c8,16,62,22,0,38,0,4,2,2,65,0,483,0,52,0
15,51275210-4f34-4252-8d7e-5870635f859c,0,300,0,0,182,0,15,72,2,354,0,4336,0,559,0
15,c2632914-c98f-4811-863e-345ec5d69bfc,0,180,0,0,196,0,6,37,2,382,0,2634,0,337,218
15,b3d3c3e0-54ac-4bab-89dd-cfb17778e0d1,124,111,191,0,11,0,2,5,1,14,0,1587,0,243,0
15,19bc2573-b417-4cca-bf90-5bf527cfd07e,74,115,162,0,11,0,2,8,1,31,0,1538,0,215,0
15,006be9ba-d5f1-451b-8889-faa2f77047fa,104,84,1,0,75,0,3,7,2,171,0,363,0,83,36
15,016f3c58-e1b4-4e17-b942-e917f0b22ba6,0,51,0,0,51,1,3,13,2,82,0,624,0,86,92
15,3a66e29e-8e04-45bd-a605-77d841fde4a8,0,483,0,0,203,2,5,69,1,440,0,7559,0,986,230
16,435acf9f-361e-4a92-8423-04a819d3eb82,119,199,9,1,303,4,70,7,2,799,0,729,0,136,484
16,97b877fc-14ef-45ff-be00-d024fabad465,302,325,212,16,232,20,69,9,2,831,0,1621,0,382,18
16,df67ceb9-eb64-40d3-b09f-2606085b0600,144,71,94,0,28,0,30,5,1,92,0,610,0,142,12
16,64d65d98-de7e-41f9-8cd1-48997add2d98,26,36,0,0,114,0,35,7,2,269,0,1521,0,60,510
16,dd6d0da5-a778-435b-b3e8-e429b858b2d8,5,79,37,0,21,0,28,3,1,122,0,323,0,83,9
16,168ba79a-152e-4eb3-8785-8d459884fbb4,6,88,66,0,70,4,31,0,2,175,0,363,0,47,0
17,856b0fc1-41ea-4530-9198-5617d7c550c4,228,76,230,0,39,0,1,7,0,118,0,1379,0,204,4
17,53745787-1f23-46a8-bd90-e24907f6ad36,189,134,158,0,51,0,8,4,0,185,0,2758,0,247,98
17,102947d5-a522-47e9-b848-58be5d042c5a,24,55,71,0,16,0,2,1,1,50,0,1233,0,125,2
17,1bdf440f-49ce-40be-b649-75d7b27c74a5,396,737,359,0,273,0,2,88,0,1633,0,14696,0,1978,442
17,a9bcef13-1277-4556-80b8-7d1bc1509480,728,620,747,0,183,0,2,75,0,733,0,13213,0,1368,566
17,e9634fff-3220-4f18-a440-b6e632a2c088,17,119,0,0,31,0,5,16,1,208,0,3334,0,399,40
17,403dfa3e-83dc-42cd-9864-68a986bc42ff,307,370,567,0,158,0,5,45,0,746,0,10234,0,1164,242
17,f3276ecb-b1e3-401e-a6eb-497caff36425,214,136,351,0,76,0,1,13,0,320,0,3589,0,812,107
17,e5ce1fc7-59dd-4ed9-9ab4-8d48536209ca,546,330,892,0,116,0,2,16,0,456,0,8618,0,1038,216
17,dc7fa638-9075-4c42-8c7c-097eeea261aa,194,355,455,0,63,0,2,17,1,252,0,12395,0,991,38
17,6732b538-2d4e-4ce4-b5a7-68f31a1a36f1,146,187,218,0,60,0,2,20,0,252,0,3963,0,440,260
17,db2826ba-4bad-44f1-8906-1d41c17567e6,88,101,0,0,51,0,2,6,0,156,0,1926,0,211,6
17,3448c3a5-06fa-4eef-8b6b-2878acf940e4,3,41,0,0,10,0,2,0,0,19,0,1603,0,161,0
