prog_id,session_id,NavigationEvent,ActivityEvent,CompletionEvent,FindEvent,DocumentEvent,SystemEvent,UserProfileEvent,SolutionEvent,BuildEvent,IDEStateEvent,WindowEvent,TestRunEvent,CommandEvent,VersionControlEvent,EditEvent,DebuggerEvent,InfoEvent,ErrorEvent
0,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.0011589672211096212,6.566927845429647E-4,0.0010544954805706995,0.0,5.082820005727785E-4,5.875322922014736E-4,0.0,0.001382011468066304,2.173404759843988E-4,9.462063204356533E-6,4.861568290680411E-4,3.722100263949452E-4,0.00874369159610118,2.853341505200512E-4,0.0022045815051967496,0.0033197411828151434,0.0,0.0
0,ad9674e6-a138-43a3-a956-d9401597e7c1,0.0,0.00496171777089579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038843827808447725,0.010597059096046399,0.0,0.002517752166420889,0.0,0.0,0.0,0.0,0.0
0,35e7ed21-6c0a-404f-a8da-6cef06dd9b26,0.0,2.3481380805459928E-4,0.0,0.0,0.0,0.006848740317972711,0.0,0.0011933198689248472,0.0,5.514864380306697E-4,0.001253767301678386,0.0,0.008221549099621268,0.0,0.005229314204997215,0.0,0.0,0.0
0,e39e741e-3ada-4561-a504-c6a4ab3e35ba,0.0018676131573606297,0.002847902191795606,0.0,0.0,0.006999317495629112,0.0,0.0,0.002584462758994904,0.0010973950311810208,2.388791551942109E-4,0.005919524913090624,0.0,0.004412798212754309,0.0,0.0012943451664876157,0.032925417232933185,0.0,0.0
0,da2fee65-853c-4f77-a0b9-e9a79be9ecd9,0.0,6.577493435147423E-5,0.0,0.0,6.915272110590935E-4,6.394789252203381E-4,0.0,0.007799566156311437,0.0,5.1493258364603464E-5,3.7461266362210103E-4,0.0,0.008577771281639,3.1056195263672504E-4,1.3950578906044646E-4,0.0,0.0,0.0
0,86acce83-7bec-4f5b-b98b-2b40e9b0a5d1,6.748670260605531E-4,4.6309367751153167E-4,0.0,0.0,3.7938331882651435E-4,0.0,0.0,0.007732712520180213,0.0,5.179176708305939E-5,2.590392320160404E-4,0.0,0.008554762316273742,3.1236229414602227E-4,7.015725517501633E-5,0.0,0.0,0.0
0,a12b7757-6cfd-45dd-9a15-b579faed49d3,0.0,6.947915076695664E-4,0.0,0.0,4.980488462033992E-4,0.0,0.0,4.413648614467118E-4,9.37045015125716E-4,2.0397442601073157E-4,7.883276730229617E-4,0.0,0.006808852586265222,0.0,0.026248906601754485,0.0025558541903070516,0.0,0.0
0,fb24bef7-e52a-43b6-9fe8-fcffaa527b95,0.0,0.0063399729591836155,0.0,0.0,0.0,0.0,0.03573191408581192,0.0,0.0,0.0029780268984937863,0.005416274985376975,0.0,0.0045039789394048435,0.0,0.0,0.0,0.0,0.0
0,7d3d3b5d-a5e5-4fbf-bd88-ac6d9aad4a26,0.0,0.004004193358404746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047021475242615,0.00855201275250099,0.0,0.00355577278634411,0.0,0.0,0.0,0.0,0.0
0,8e5d4623-0302-4515-91fa-828e13fc4f57,0.0,0.0046662198734913965,0.0,0.0,0.008434955366164894,0.0,0.0,0.0020620566960535564,0.0,2.382421369025838E-4,0.005145460903184398,0.0,0.004992982301366823,0.0,3.227233850760592E-4,0.0,0.0,0.0
0,0e914c68-e1fb-4dc5-a234-be68791c41f3,0.0,3.3663572105944057E-4,0.0,0.0,0.0,7.272998773503928E-4,0.0,0.008712291021075345,0.0,1.4641233282255586E-5,7.322888635375341E-5,0.0,0.008616967692973031,5.298180936562434E-4,2.3799660771863434E-4,0.0,0.0,0.0
0,8ef8df90-9a65-4f5a-9727-ae34467db4fa,6.27571727125906E-4,0.002153198331411167,0.0,0.0,5.879929888213919E-4,0.005981109966061179,0.0,0.0052107228137272445,0.0011062687993437133,2.4081078253155357E-4,0.0014234144888426383,0.0,0.007388120849369286,0.0014523584098998384,0.002935826049796843,0.0,0.0,0.0
0,a356315d-b7ed-4fa1-bc15-5f02ae20985a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786816072532187,0.008124412175407528,0.0,0.0019302767088616214,0.0,0.0,0.0,0.0,0.0
0,f05dbe66-8faa-4dc1-8635-55cb1010dd52,2.584119019897194E-4,0.0017239659815211743,0.0,0.0,0.0013316312418139855,4.1046834303402294E-4,1.9829030232581326E-4,0.0049169811976847635,6.073632801851178E-4,1.6526230658077518E-5,0.001777121282662473,0.0010834896964652117,0.007459023116795177,0.0010963882200046308,0.002955014449457746,0.0,0.0,0.0
0,2ee4f668-d538-44f7-8f38-6294108be93c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014890134159648507,0.0033851717901961257,0.0,0.004825691700245644,0.0,0.0,0.0,0.0,0.0
0,a9fb9a60-beea-45c8-ab3e-2165eb8950fb,0.0,0.010302456129528091,0.0,0.0,0.0011361740113495565,0.0,0.0,0.0,0.0,4.6531669248901585E-4,0.0042314645107517064,0.0,0.004825691700245644,0.0,0.0,0.0,0.0,0.0
0,cf20b71e-d8b8-46c7-af24-cc8f94d44d03,7.760970447332967E-5,7.6079676856443E-5,0.0,0.0,3.635756816002207E-4,7.39663940908171E-4,0.0,0.00289976719506758,0.0,1.4890133556411488E-5,1.6925859329303047E-4,0.0,0.009207419727251582,0.0,4.03404231345074E-5,0.0,0.0,0.0
0,9dcff8fc-0d94-4b1b-b5c2-b8e69b9f68f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786816072532187,0.004062206087703764,0.0,0.003860553417723243,0.0,0.0,0.0,0.0,0.0
0,a791402b-0d9b-4b82-ad16-d658220c7719,0.0,0.00507197848071444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059560537969875725,0.0013540687463442437,0.0,0.006434255792083284,0.0,0.0,0.0,0.0,0.0
0,19fe5661-9ecc-48e2-aede-2492f85154bc,0.0,0.0024440750841623568,0.0,0.0,0.012398709169512575,0.0,0.0,4.7772113064796555E-4,0.0,1.4718418498847524E-4,0.006257269376138769,0.0,0.004865442093969522,0.0,1.993760592760469E-4,0.0,0.0,0.0
0,ce971ab2-839d-4d4f-8592-80da12e2cbb1,0.0,0.00646428614334726,0.0,0.0,0.003564467574226104,0.0,0.0,0.0018952727859515948,0.0,2.919634095927826E-4,0.0025222847891025217,0.0,0.006245012991588696,0.0,0.0,0.0,0.0,0.0
0,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.00583050482193509,0.0010455291596665802,0.025009188248509968,0.0,5.329556271823599E-4,3.3882910530089254E-4,1.636826002957549E-4,3.9850212661776566E-4,7.52039835157466E-4,1.364189965657948E-5,8.559848112427099E-4,0.0,0.00746438518310439,0.0,0.006153623719924643,0.0105980728681029,0.0,0.0
0,c33463ea-8592-45d3-a821-8e194f15bfd1,2.4003002529174056E-4,3.137306229250616E-4,0.0,0.0,4.497843541312038E-4,3.8127006930415195E-4,3.6837022193371703E-4,0.009101216843767156,0.0,1.5350653016910837E-5,3.280475676663123E-4,0.0,0.008417598462563083,3.7032644090417334E-4,2.495284024327868E-4,0.0,0.0,0.0
0,0fce74e5-c5f6-421b-aa1d-536b15e30953,0.0,0.006538096919307631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979750179322473E-4,0.0025388787669826107,0.0,0.00663532608783776,0.0,0.0,0.0,0.0,0.0
0,a862de98-ccad-4b2d-860d-11a377563281,0.0,0.0010925279438157044,0.0,0.0,5.695702533422373E-4,0.0,0.0,5.047462670918429E-4,0.0021432153521756,2.3326580592222427E-4,8.485025774611751E-4,0.0,0.0070558418667781946,0.0,0.021486805797323205,0.0,0.0,0.0
0,81b4faf1-dd00-4cc3-8b52-3ced2fa77444,0.0,0.007132469366517416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018612667699560634,0.008886075684439138,0.0,0.003217127896041642,0.0,0.0,0.0,0.0,0.0
0,1fc7f22b-4efd-4595-8a81-3809d601a37a,0.0,0.01746090820424711,0.0,0.0,0.0,0.0,0.017573070602739976,0.0,0.0,0.0014646032344757588,0.003662644649596122,0.0,0.002847949256728637,0.0,0.0019839551465097526,0.0,0.0,0.0
0,f2d01c7c-5ef3-471f-8344-a136c22a1932,9.59922113596862E-5,8.861062586197469E-4,0.0,0.0,0.001169198175541131,4.574297623771728E-4,2.2097656838563124E-4,0.0028294299408413693,0.0,9.208493043625715E-6,4.8150247969346667E-4,0.0,0.0084815187110216,1.1107502889877083E-4,0.003916788264830913,0.0,0.0,0.0
0,3c346752-38b4-4c86-aa6d-922f81bb8f0b,0.001423740989967842,0.0011785681022485328,0.0,0.0012082512151938552,0.0012450206098254032,0.0018092065223555141,0.0,0.0035857972641786385,1.6731582754773392E-4,3.6421035634004064E-5,0.0012834120410044354,4.7756585613939375E-4,0.008093312818816163,0.0,8.387124203520854E-4,0.0,0.0,0.0
0,70b3858d-9902-429f-bf9a-be9c1c807b96,0.0,0.002653942221689675,0.0,0.0,0.0,0.0,0.0,0.002247881588434073,0.01908956893515037,0.0020776930688955167,0.004251145750888252,0.0,0.004937917142136684,0.0,0.011257792581288003,0.0,0.0,0.0
0,78bf682b-c7d7-45be-b4e5-fdeb9f5937e2,0.0,0.004226648544982788,0.0,0.0,0.0,0.0,0.1191063749615699,0.0,0.0,0.004963377942276028,0.0022567811430210948,0.0,0.004289503765510977,0.0,0.013446807955707124,0.0,0.0,0.0
0,a97436aa-944d-40e3-ba65-faa736afd0d2,4.272093903793931E-4,9.771700873539675E-4,0.0,0.0,0.0010006669464786386,0.0,0.0,0.007981011005226408,0.0,8.196403945190004E-5,5.217512180619907E-4,0.0,0.008225811830159972,0.0,1.1102868959423765E-4,0.0,0.0,0.0
0,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.0,0.0022222584402953652,0.0,0.0,0.0014992811465767229,0.0,0.0,3.321612029486849E-4,0.0042311930002145275,3.0701307073885496E-4,0.0023731099899144672,0.0,0.0063015905284957915,0.0018516322672483504,0.014555823202863779,0.007693912013123192,0.0,0.0
0,6d171b9f-9fa8-4cf3-a94b-def213d64af9,0.0,0.002563331225452827,0.0,0.0,0.0,0.0,0.002889372892067101,0.0010421445447413242,0.0033188063024714525,2.4081078253155357E-4,3.8322698940601547E-4,0.0,0.008298628587090967,0.0,0.0032620288440321893,0.0,0.0,0.0
0,b4ce04a9-4a0d-4678-866b-0191aea46ce3,0.0,3.634038892281237E-4,0.0,0.0,0.0015936444052634395,0.0018704624007842851,0.0,1.3579504181930276E-4,0.0,2.5102782871662545E-5,8.845770576030393E-4,0.0,0.008940885165661279,0.0,6.800858293581227E-5,0.0,0.0,0.0
0,619016f5-d429-4190-9837-c90772e5224c,0.0012088739122619082,0.0016853925317895978,0.0,0.002051810491475817,0.0025295504719729327,0.001152124580514279,0.0,0.009100457789868325,1.4206498037633622E-4,3.0924472528783826E-5,0.0014482769301524861,4.0549292302603844E-4,0.007212647071201808,5.595275235724101E-4,0.0010472591581407507,0.0,0.0,0.0
0,f059e21a-f5b9-410d-9eab-15cfe29141ab,0.0,0.0013448426544447804,0.0,0.0,0.0,0.0,0.0,0.04881762825175016,0.0,4.512161727884977E-4,3.077428900178296E-4,0.0,0.004045782003143731,0.0,0.0018336556713090958,0.0,0.0,0.0
0,63138f70-25dd-4d75-9d35-7dff6b8f2212,0.0,5.248122103045096E-4,0.0,0.0,1.0377992338454723E-4,0.0,0.0,0.006253858755597105,0.0,4.250275944852946E-5,1.5460346105469896E-4,0.0,0.008788177014799966,2.56339186643078E-4,1.1514868513718513E-4,0.0,0.0,0.0
0,8a58b62b-e259-4218-a70e-17285d49cfc6,0.0018609152171289037,7.250138078724623E-4,0.0,0.0,2.682390400445173E-4,6.821370433824537E-4,0.0,0.008201001965034158,0.0,2.7464125579163242E-5,3.871146305691133E-4,0.0,0.008325171419352212,4.969182184647944E-4,1.4881188844752044E-4,0.0,0.0,0.0
0,d3b76aa2-57ba-48b6-ae9a-2bdb8385ee1d,2.9965137521597256E-4,4.895731835625032E-4,0.0,0.0,4.211301149880492E-4,0.0,6.898052630452212E-4,0.008832410220317746,2.6410922668554235E-4,5.74908644171104E-5,3.006137067163847E-4,0.0,0.008309878514002559,3.467342265608931E-4,0.0014017907820459286,0.0,0.0,0.0
1,27111dc1-eccd-45c0-9b3a-1ada7a971cbb,0.0,0.0031699864795918077,0.0,0.0,0.0,0.0462289981796144,0.0,0.0,0.0,0.007445067079824254,0.010155515067930443,0.0,0.001608563948020821,0.0,0.0,0.0,0.0,0.0
1,e57d365c-6a98-42cb-a58f-d5be7a5ce79b,0.019350543400371584,0.00231111634912023,0.02832860488947508,0.0,0.004678377785656155,0.0,0.0,1.6542331589057714E-4,0.0,9.5561883304926E-6,0.0016098484469909808,0.009899033201392439,0.005268050953043723,2.3053802396176426E-4,0.012672994481943775,0.008801007182387724,0.0,0.0
1,da466e42-0d3f-4450-a21b-584e4630e803,0.0,0.008008386716809491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047021475242615,0.009621014497892582,0.0,0.0020318702047157256,0.0,0.0,0.0,0.0,0.0
1,0845e9cd-9918-4245-a831-778583c75a33,0.010680234651065322,0.004536861266628191,0.0,0.0,0.009506336093128936,0.005089430622538783,0.0,4.433894702834814E-4,0.0,2.0491008822911186E-4,0.008385287576361193,0.0,0.0024349821350255676,0.0049433482468564036,0.004441147358349823,0.010270313154042341,0.0,0.0
1,4fe89516-784a-4ec4-a818-b5f624dffd2b,0.0,0.0039351556396111705,0.0,0.0,0.018805638584363706,0.0,0.0,0.006666131607080354,0.0,0.0030807173090519734,0.009104944585407698,0.0,6.656126458301436E-4,0.018580171723578707,0.004173147249960208,0.0,0.0,0.0
1,32fffad0-56e8-4f42-b338-52fa705eb6f8,0.002375807256563055,0.0027171313087099593,0.0,0.0,0.027824668571106954,0.011321386739924706,0.0,0.013808416140533939,0.0,9.116408210695441E-4,0.006839428280422512,0.0,0.001181802060779898,0.005498213989296172,0.0012349109002047845,0.0,0.0,0.0
1,7b01b2fb-4073-4f71-bb4b-563ca2e5f49d,0.01886358716448995,0.0026743512144205674,0.022697788790176643,0.0,0.00443637035874916,0.001213094106068591,1.1720504829668826E-4,7.397904418328448E-5,4.4874889084820866E-5,4.884146223297261E-6,0.0019431610899105743,8.965977712261923E-4,0.005319552331479358,5.891372795169984E-4,0.012689634962929734,0.0031211826938762365,0.0,0.0
1,8ed1932b-0599-4aff-8139-3da19197f106,0.024567280629293455,0.0024827155624563674,0.02722243558584548,0.001425837220792681,0.009235148258390261,3.558357794674018E-4,0.0,2.480023396994581E-4,0.0,1.4326620475547008E-5,0.0029280974755093617,0.0,0.004466627985502414,2.592166374566336E-4,0.009431740766719876,0.0,0.0,0.0
1,5e0b6835-69ee-4145-ada9-1180229a588d,0.0,0.012679945918367231,0.0,0.0,0.0,0.0,0.05955318748078495,0.0,0.0,0.004963377942276028,0.0011283905715105474,0.0,0.004289503765510977,0.0,0.0,0.0,0.0,0.0
1,5a4bf66f-46da-4d8d-be83-3e4c01d44e54,0.017894991585293032,0.001764374851846075,0.023034998121433895,0.0,0.005065108089380435,6.170379319015473E-5,0.0,5.375613542289858E-6,0.0,2.4843112411577286E-6,0.0017022813906869502,0.003387819974149663,0.005827543828158785,2.397308151054314E-4,0.01114572203009722,4.3580720569250364E-4,0.0,0.0
1,946d967e-da5f-43e8-afae-a1bb0bcacf8e,0.012779930168947035,0.002422319284967679,0.01738179388033696,0.0,0.003416147073918716,1.7729242117503241E-4,0.0,3.861413835283305E-5,0.0,7.138127692407091E-6,0.002065831074509563,0.004024701961449292,0.004268940548983142,3.0135625531328936E-4,0.02678402948512817,0.025178105198833425,0.0,0.0
1,933b181a-73aa-46e6-afc2-d777745b5945,0.0,0.003003144877094125,0.0,0.0,0.03157367667702826,0.0,0.0,0.002543655510076648,0.0,0.001175536881065375,0.008017512182463129,0.015414066823110258,0.0015239025816283843,0.007089802447442381,0.0,0.0,0.0,0.0
1,883a3cbb-8bae-40a1-ace8-11c4135611c1,0.0,0.0078030435112634335,0.0,0.0,0.0,0.056897227574942096,0.027486086683183527,0.0,0.0,0.002290789832312798,0.00781193480732708,0.0,0.0022272423342531295,0.0,0.0,0.0,0.0,0.0
1,4105aeae-bea6-4dff-a739-bbc638375ab4,0.00510992450015934,0.0035321175701082197,0.0044824066108052245,0.0,0.011048444765376772,0.0,6.032399284273963E-4,5.439443523515908E-4,0.0,5.027619647769094E-5,0.0069151230297328095,0.004614678460987469,0.003693270007443053,0.002425773663605228,0.0042224641173287565,6.299742078129265E-4,0.0,0.0
1,3fdb64d9-5b00-4e75-9a03-f427f1137aaa,0.009313164428380054,0.003489741631125511,0.007142739409293635,0.0,0.006496939077774951,0.0014471686586582716,4.660684302193079E-4,6.72409813718048E-4,5.353379367863515E-4,3.884382791245411E-5,0.003894419187531258,0.0020373375561482374,0.0051697843716819215,0.0016399021697215842,0.004788232806582166,0.00584068294214088,0.0,0.0
1,d14cc78b-2984-42be-a884-1a6c9bf931bf,0.026365734718591438,0.0022127290476750237,0.022333061628567658,1.2403081393940325E-4,0.005842528358101984,0.0,8.97185620910785E-5,3.235986268922255E-5,0.0,7.477469316638361E-6,0.0017577507208952482,0.005098459321530645,0.005343479998689462,5.411700745615094E-4,0.009531387086672213,0.002904535402658028,0.0,0.0
1,5447d9d8-596b-46a5-bd5d-fa1913821620,0.022036875180447325,0.0026580770195642894,0.03280843460142104,0.0,0.0043078489774616745,1.2964430225853284E-4,5.010317277994376E-4,6.776740735070668E-5,0.0,1.043944888316244E-5,0.001609123429909922,0.005475433574348311,0.0053343119640612115,3.7776933911729845E-4,0.009191847336902672,0.008502590946145663,0.0,0.0
1,a50396b7-4311-4252-a025-3740ca1d2ce0,0.011943674040645422,0.002622892267535628,0.01974766707036738,0.0,0.005776435943187473,0.0,0.0,1.6059632002848322E-4,0.0,1.855468403730221E-5,0.0023116188261209938,0.004136027828503287,0.005333817234201119,6.714329781049052E-4,0.008872379857370381,0.02266827814837795,0.0,0.0
1,e31e6ba2-a890-406d-9f5a-b967886e4052,0.0,0.005852282775157009,0.0,0.0,0.0,0.0,0.08245826204622678,0.0,0.0,0.006872369663348607,0.006249547966924837,0.0,0.002969656541548719,0.0,0.0,0.0,0.0,0.0
1,4045230f-5c1f-467c-9ac6-979b8141725b,0.012254164086755249,0.003003144877094125,0.02620143654498063,0.0,0.0,0.0,0.0,0.020349244080613185,0.0,0.001175536881065375,0.0016035023154294522,0.0,0.00355577278634411,0.0,0.015923851977334647,0.0,0.0,0.0
1,d63c0fdb-5116-4da5-a0f2-c9d4c4626563,0.021321500729663944,0.0027487200421332943,0.018342410589457497,0.0,0.010495638669539478,5.953296280164407E-4,5.751873143264995E-4,1.728830436601013E-4,0.0,7.98969815036454E-6,0.0031314805806234216,0.003981025334327022,0.004502022455388361,0.001156483658476011,0.008441834574930456,0.0020022611230235206,0.0,0.0
1,fefe5a30-428d-4d86-b5f0-2a319e96be34,0.008841611568531988,0.001926067725466577,0.018904832906444218,0.0,0.0013806671466031404,0.0,0.0,0.017129426742234014,0.0,5.654481300118071E-4,0.0015426098090295646,0.0,0.004764606944206193,0.006820569563799981,0.010723403664401587,0.0,0.0,0.0
1,d58cd3af-91ef-4878-850e-6549d80236ce,0.0,0.00507197848071444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059560537969875725,0.009478480770422805,0.0,0.002573702374360042,0.0,0.0,0.0,0.0,0.0
1,b10207d7-74f3-4c54-86ae-b21b7e3eb3e4,0.007510616418541589,0.0016361220036988757,0.005352981614859052,0.0,0.0023456494997280805,0.0,0.0,0.013511460428143754,0.0,4.8032689361356205E-4,0.0010919908854185275,0.0,0.005085137243154644,0.005793817005260668,0.01821825646354569,0.0,0.0,0.0
1,785a15e8-d6d3-442d-bfee-be030ab88515,0.02273957582467614,0.002630239334867428,0.0408760512004818,0.0,0.006127680042949182,0.0,0.0,0.0013366832934064504,0.0,7.721763538136614E-5,0.002457687295602746,0.004050022796774329,0.004696394914211375,0.001397126107783735,0.00794953872625686,0.0,0.0,0.0
